accuracy
7.777000069618225098e-01
7.822999358177185059e-01
7.803000211715698242e-01
7.799000144004821777e-01
7.824999690055847168e-01
7.843999862670898438e-01
7.906000614166259766e-01
7.651000022888183594e-01
7.785999774932861328e-01
7.795000076293945312e-01
7.872999906539916992e-01
7.904999852180480957e-01
7.671000361442565918e-01
7.747000455856323242e-01
7.803000211715698242e-01
7.815000414848327637e-01
7.831000685691833496e-01
7.793999910354614258e-01
7.811999917030334473e-01
7.807999849319458008e-01
7.681000232696533203e-01
7.818000316619873047e-01
7.746999859809875488e-01
7.718999981880187988e-01
7.736999392509460449e-01
7.691000103950500488e-01
7.749000191688537598e-01
7.818999886512756348e-01
7.666000127792358398e-01
7.755000591278076172e-01
7.803000211715698242e-01
7.691000103950500488e-01
7.678000330924987793e-01
7.927000522613525391e-01
7.714000344276428223e-01
7.885999679565429688e-01
7.775999903678894043e-01
7.763000130653381348e-01
7.816999554634094238e-01
7.751999497413635254e-01
7.675000429153442383e-01
7.843999862670898438e-01
7.760000228881835938e-01
7.917000055313110352e-01
7.723999619483947754e-01
7.806000113487243652e-01
7.792000174522399902e-01
7.669999599456787109e-01
7.630000114440917969e-01
7.834000587463378906e-01
7.798000574111938477e-01
7.833999991416931152e-01
7.766999602317810059e-01
7.823999524116516113e-01
7.732000350952148438e-01
7.712000012397766113e-01
7.817000150680541992e-01
7.850000858306884766e-01
7.829999923706054688e-01
7.815999984741210938e-01
7.817999720573425293e-01
7.858000397682189941e-01
7.815999984741210938e-01
7.828999757766723633e-01
7.824000120162963867e-01
7.809000015258789062e-01
7.724000215530395508e-01
7.850000262260437012e-01
7.578999996185302734e-01
7.719999551773071289e-01
7.956999540328979492e-01
7.728999853134155273e-01
7.417999505996704102e-01
7.583999633789062500e-01
7.824000120162963867e-01
7.725000381469726562e-01
7.907000184059143066e-01
7.813000082969665527e-01
7.645000219345092773e-01
7.771000266075134277e-01
7.676999568939208984e-01
7.815000414848327637e-01
7.582999467849731445e-01
7.754999399185180664e-01
7.906999588012695312e-01
7.851000428199768066e-01
7.717000246047973633e-01
7.897000312805175781e-01
7.790999412536621094e-01
7.861999869346618652e-01
7.846999168395996094e-01
7.876999974250793457e-01
9.799998998641967773e-02
7.710000276565551758e-01
7.770000100135803223e-01
7.811999917030334473e-01
7.796000838279724121e-01
7.738000154495239258e-01
7.739999294281005859e-01
7.765999436378479004e-01
