accuracy
7.430999875068664551e-01
7.241999506950378418e-01
6.578999757766723633e-01
7.319000363349914551e-01
7.532000541687011719e-01
6.959999203681945801e-01
6.995999813079833984e-01
6.973000168800354004e-01
6.607999205589294434e-01
6.865999698638916016e-01
7.408000230789184570e-01
6.876999139785766602e-01
6.913999915122985840e-01
6.789999604225158691e-01
7.207999825477600098e-01
7.393999695777893066e-01
6.837999820709228516e-01
7.152999043464660645e-01
7.300999760627746582e-01
6.929999589920043945e-01
6.823999285697937012e-01
7.394999861717224121e-01
6.870999336242675781e-01
7.347999811172485352e-01
7.235999107360839844e-01
6.777999401092529297e-01
7.361000180244445801e-01
6.528999209403991699e-01
6.998999714851379395e-01
7.256999611854553223e-01
7.423000335693359375e-01
7.272999882698059082e-01
7.376000285148620605e-01
6.953999400138854980e-01
7.407999038696289062e-01
6.931999325752258301e-01
7.172999382019042969e-01
7.095999717712402344e-01
7.509000301361083984e-01
6.304999589920043945e-01
7.476999759674072266e-01
7.504000067710876465e-01
7.002999782562255859e-01
6.988999843597412109e-01
6.976999640464782715e-01
7.645000219345092773e-01
7.200999259948730469e-01
6.635999083518981934e-01
6.826999187469482422e-01
6.635999083518981934e-01
7.297999858856201172e-01
6.858999729156494141e-01
7.242999672889709473e-01
7.287000417709350586e-01
6.740999817848205566e-01
6.804000139236450195e-01
7.234999537467956543e-01
7.281000018119812012e-01
7.221000194549560547e-01
7.506000399589538574e-01
7.000999450683593750e-01
7.404999732971191406e-01
7.365000247955322266e-01
6.883999109268188477e-01
6.797000169754028320e-01
2.147999703884124756e-01
6.770999431610107422e-01
7.154999971389770508e-01
7.211000323295593262e-01
6.762999296188354492e-01
7.035999894142150879e-01
6.683999300003051758e-01
7.120000123977661133e-01
7.091999650001525879e-01
6.771999597549438477e-01
6.817998886108398438e-01
7.555000782012939453e-01
7.061999440193176270e-01
7.357000112533569336e-01
7.346999645233154297e-01
7.459999322891235352e-01
7.282999753952026367e-01
6.565998792648315430e-01
7.312999963760375977e-01
6.835999488830566406e-01
7.225999832153320312e-01
7.164000272750854492e-01
7.490000128746032715e-01
7.239999771118164062e-01
7.318999767303466797e-01
7.166999578475952148e-01
7.531000375747680664e-01
9.799998998641967773e-02
6.591999530792236328e-01
7.010999917984008789e-01
7.156999111175537109e-01
6.851999759674072266e-01
6.911999583244323730e-01
6.855999827384948730e-01
6.682999730110168457e-01
