accuracy
8.809999823570251465e-01
8.784000277519226074e-01
8.891000151634216309e-01
8.765000104904174805e-01
8.847000002861022949e-01
8.823000192642211914e-01
8.844000101089477539e-01
8.805000185966491699e-01
8.909999728202819824e-01
8.816999793052673340e-01
8.841000199317932129e-01
8.906999826431274414e-01
8.851000070571899414e-01
8.799999952316284180e-01
8.786000013351440430e-01
8.851000070571899414e-01
8.891000151634216309e-01
8.816999793052673340e-01
8.731999993324279785e-01
8.766000270843505859e-01
8.819000124931335449e-01
8.898000121116638184e-01
8.873999714851379395e-01
8.755000233650207520e-01
8.777999877929687500e-01
8.828999996185302734e-01
8.826000094413757324e-01
8.805000185966491699e-01
8.812000155448913574e-01
8.794000148773193359e-01
8.781999945640563965e-01
8.816999793052673340e-01
8.745999932289123535e-01
8.810999989509582520e-01
8.823000192642211914e-01
8.874999880790710449e-01
8.838000297546386719e-01
8.830000162124633789e-01
8.838000297546386719e-01
8.827000260353088379e-01
8.666999936103820801e-01
8.884999752044677734e-01
8.863999843597412109e-01
8.870000243186950684e-01
8.895999789237976074e-01
8.849999904632568359e-01
8.769000172615051270e-01
8.780000209808349609e-01
8.869000077247619629e-01
8.841000199317932129e-01
8.870000243186950684e-01
8.828999996185302734e-01
8.865000009536743164e-01
8.853999972343444824e-01
8.848000168800354004e-01
8.779000043869018555e-01
8.845000267028808594e-01
8.774999976158142090e-01
8.852999806404113770e-01
8.835999965667724609e-01
8.913999795913696289e-01
8.822000026702880859e-01
8.842999935150146484e-01
8.750000000000000000e-01
8.838000297546386719e-01
8.794000148773193359e-01
8.676000237464904785e-01
8.758000135421752930e-01
8.776999711990356445e-01
8.720999956130981445e-01
8.768000006675720215e-01
8.765000104904174805e-01
8.791999816894531250e-01
8.804000020027160645e-01
8.905000090599060059e-01
8.798999786376953125e-01
8.927000164985656738e-01
8.905000090599060059e-01
8.669000267982482910e-01
8.919000029563903809e-01
8.876000046730041504e-01
8.776999711990356445e-01
8.693000078201293945e-01
8.812000155448913574e-01
8.906999826431274414e-01
8.769000172615051270e-01
8.816999793052673340e-01
8.889999985694885254e-01
8.835999965667724609e-01
8.873000144958496094e-01
8.863999843597412109e-01
8.823000192642211914e-01
9.799999743700027466e-02
8.851000070571899414e-01
8.827000260353088379e-01
8.726999759674072266e-01
8.747000098228454590e-01
8.813999891281127930e-01
8.877000212669372559e-01
8.768000006675720215e-01
