accuracy
7.702999711036682129e-01
7.784000039100646973e-01
7.373999953269958496e-01
7.581999897956848145e-01
7.578999996185302734e-01
7.372999787330627441e-01
7.602999806404113770e-01
7.389000058174133301e-01
7.581999897956848145e-01
7.602999806404113770e-01
7.534999847412109375e-01
7.530999779701232910e-01
7.705000042915344238e-01
7.483000159263610840e-01
7.441999912261962891e-01
7.656999826431274414e-01
7.721999883651733398e-01
7.620999813079833984e-01
7.570000290870666504e-01
7.742000222206115723e-01
7.542999982833862305e-01
7.587000131607055664e-01
7.576000094413757324e-01
7.547000050544738770e-01
7.735000252723693848e-01
7.757999897003173828e-01
7.597000002861022949e-01
7.555000185966491699e-01
7.605000138282775879e-01
7.609999775886535645e-01
7.584999799728393555e-01
7.642999887466430664e-01
7.602999806404113770e-01
7.555000185966491699e-01
7.299000024795532227e-01
7.602999806404113770e-01
7.433999776840209961e-01
7.605999708175659180e-01
7.713000178337097168e-01
7.595999836921691895e-01
7.595000267028808594e-01
7.736999988555908203e-01
7.415999770164489746e-01
7.792999744415283203e-01
7.619000077247619629e-01
7.703999876976013184e-01
7.465000152587890625e-01
7.261000275611877441e-01
7.567999958992004395e-01
7.299000024795532227e-01
7.606999874114990234e-01
7.146999835968017578e-01
7.567999958992004395e-01
7.569000124931335449e-01
7.437000274658203125e-01
7.412999868392944336e-01
7.587000131607055664e-01
7.613999843597412109e-01
7.835000157356262207e-01
7.378000020980834961e-01
7.440000176429748535e-01
7.767999768257141113e-01
7.520999908447265625e-01
7.202000021934509277e-01
7.477999925613403320e-01
7.494999766349792480e-01
7.634999752044677734e-01
7.721999883651733398e-01
7.707999944686889648e-01
7.365000247955322266e-01
7.569000124931335449e-01
7.518000006675720215e-01
7.628999948501586914e-01
7.379999756813049316e-01
7.361000180244445801e-01
7.689999938011169434e-01
7.753000259399414062e-01
7.644000053405761719e-01
7.602999806404113770e-01
7.789000272750854492e-01
7.742999792098999023e-01
7.627000212669372559e-01
7.451999783515930176e-01
7.731000185012817383e-01
7.663999795913696289e-01
7.493000030517578125e-01
7.488999962806701660e-01
7.760000228881835938e-01
7.560999989509582520e-01
7.712000012397766113e-01
7.462000250816345215e-01
7.767000198364257812e-01
9.799999743700027466e-02
7.699999809265136719e-01
7.310000061988830566e-01
7.397000193595886230e-01
7.602000236511230469e-01
7.473999857902526855e-01
7.623999714851379395e-01
7.639999985694885254e-01
