accuracy
8.794000148773193359e-01
8.686000108718872070e-01
8.738999962806701660e-01
8.677999973297119141e-01
8.751999735832214355e-01
8.751000165939331055e-01
8.769999742507934570e-01
8.740000128746032715e-01
8.701000213623046875e-01
8.633999824523925781e-01
8.738999962806701660e-01
8.729000091552734375e-01
8.788999915122985840e-01
8.676000237464904785e-01
8.726999759674072266e-01
8.826000094413757324e-01
8.737000226974487305e-01
8.553000092506408691e-01
8.738999962806701660e-01
8.716999888420104980e-01
8.658999800682067871e-01
8.705000281333923340e-01
8.683999776840209961e-01
8.652999997138977051e-01
8.514999747276306152e-01
8.690000176429748535e-01
8.615000247955322266e-01
8.479999899864196777e-01
8.704000115394592285e-01
8.568000197410583496e-01
8.629000186920166016e-01
8.712000250816345215e-01
8.621000051498413086e-01
8.697000145912170410e-01
8.582000136375427246e-01
8.691999912261962891e-01
8.608999848365783691e-01
8.763999938964843750e-01
8.820000290870666504e-01
8.507999777793884277e-01
8.806999921798706055e-01
8.810999989509582520e-01
8.679999709129333496e-01
8.773000240325927734e-01
8.569999933242797852e-01
8.751999735832214355e-01
8.740000128746032715e-01
8.698999881744384766e-01
8.712000250816345215e-01
8.708000183105468750e-01
8.726000189781188965e-01
8.730999827384948730e-01
8.666999936103820801e-01
8.654000163078308105e-01
8.558999896049499512e-01
8.651999831199645996e-01
8.702999949455261230e-01
8.733999729156494141e-01
8.731999993324279785e-01
8.740000128746032715e-01
8.655999898910522461e-01
8.750000000000000000e-01
8.701999783515930176e-01
8.428999781608581543e-01
8.633000254631042480e-01
8.493999838829040527e-01
8.716999888420104980e-01
8.657000064849853516e-01
8.679000139236450195e-01
8.299999833106994629e-01
8.810999989509582520e-01
8.723000288009643555e-01
8.511000275611877441e-01
8.675000071525573730e-01
8.773000240325927734e-01
8.658999800682067871e-01
8.801000118255615234e-01
8.615999817848205566e-01
8.657000064849853516e-01
8.792999982833862305e-01
8.751999735832214355e-01
8.690000176429748535e-01
8.634999990463256836e-01
8.565000295639038086e-01
8.658999800682067871e-01
8.650000095367431641e-01
8.669999837875366211e-01
8.777999877929687500e-01
8.712000250816345215e-01
8.644999861717224121e-01
8.805999755859375000e-01
8.786000013351440430e-01
9.799999743700027466e-02
8.479999899864196777e-01
8.722000122070312500e-01
8.755000233650207520e-01
8.708999752998352051e-01
8.776999711990356445e-01
8.792999982833862305e-01
8.672999739646911621e-01
