accuracy
8.634999990463256836e-01
9.799999743700027466e-02
8.435000181198120117e-01
8.571000099182128906e-01
8.657000064849853516e-01
9.799999743700027466e-02
8.492000102996826172e-01
8.629999756813049316e-01
8.482999801635742188e-01
8.536000251770019531e-01
8.618000149726867676e-01
8.719999790191650391e-01
8.691999912261962891e-01
8.575000166893005371e-01
8.641999959945678711e-01
8.557000160217285156e-01
8.497999906539916992e-01
8.410999774932861328e-01
8.511999845504760742e-01
9.799999743700027466e-02
9.799999743700027466e-02
8.719000220298767090e-01
8.572999835014343262e-01
8.457999825477600098e-01
8.324999809265136719e-01
9.799999743700027466e-02
8.360000252723693848e-01
8.004000186920166016e-01
8.503999710083007812e-01
8.367999792098999023e-01
8.565999865531921387e-01
8.486999869346618652e-01
8.385000228881835938e-01
8.379999995231628418e-01
8.418999910354614258e-01
8.633000254631042480e-01
9.799999743700027466e-02
8.593999743461608887e-01
8.766999840736389160e-01
8.360000252723693848e-01
8.536000251770019531e-01
8.589000105857849121e-01
8.478999733924865723e-01
9.799999743700027466e-02
8.547000288963317871e-01
8.220999836921691895e-01
8.513000011444091797e-01
8.361999988555908203e-01
8.307999968528747559e-01
9.799999743700027466e-02
8.616999983787536621e-01
8.590000271797180176e-01
8.478000164031982422e-01
8.181999921798706055e-01
8.133000135421752930e-01
8.436999917030334473e-01
8.623999953269958496e-01
8.544999957084655762e-01
8.411999940872192383e-01
8.603000044822692871e-01
8.626000285148620605e-01
8.716999888420104980e-01
8.237000107765197754e-01
9.799999743700027466e-02
8.693000078201293945e-01
8.263999819755554199e-01
8.395000100135803223e-01
8.622000217437744141e-01
8.690000176429748535e-01
7.996000051498413086e-01
8.697000145912170410e-01
8.454999923706054688e-01
8.528000116348266602e-01
8.658999800682067871e-01
8.644999861717224121e-01
8.353000283241271973e-01
8.618999719619750977e-01
8.420000076293945312e-01
8.489999771118164062e-01
8.741000294685363770e-01
8.748999834060668945e-01
8.571000099182128906e-01
9.799999743700027466e-02
8.342000246047973633e-01
8.777999877929687500e-01
8.643000125885009766e-01
8.420000076293945312e-01
8.705999851226806641e-01
8.439999818801879883e-01
8.618000149726867676e-01
8.705000281333923340e-01
8.582000136375427246e-01
9.799999743700027466e-02
8.579999804496765137e-01
8.590000271797180176e-01
8.558999896049499512e-01
8.592000007629394531e-01
8.503999710083007812e-01
8.597999811172485352e-01
8.435000181198120117e-01
