accuracy
8.222000598907470703e-01
8.294000625610351562e-01
8.274000883102416992e-01
8.313000798225402832e-01
8.313000798225402832e-01
8.310000896453857422e-01
8.208000063896179199e-01
8.321000933647155762e-01
8.337000012397766113e-01
8.263000845909118652e-01
8.274000287055969238e-01
8.274999856948852539e-01
8.315000534057617188e-01
8.279000520706176758e-01
8.241000771522521973e-01
8.253000378608703613e-01
8.377000093460083008e-01
8.327000737190246582e-01
8.252000808715820312e-01
8.198000192642211914e-01
8.199999928474426270e-01
8.306999802589416504e-01
8.248001337051391602e-01
8.294999599456787109e-01
8.230000734329223633e-01
8.258000612258911133e-01
8.303000330924987793e-01
8.248000741004943848e-01
8.306999802589416504e-01
8.332000970840454102e-01
8.294000625610351562e-01
8.260000944137573242e-01
8.243000507354736328e-01
8.255000114440917969e-01
8.206000924110412598e-01
8.262000083923339844e-01
8.193000555038452148e-01
8.246999382972717285e-01
8.267001509666442871e-01
8.238999843597412109e-01
8.248000741004943848e-01
8.329000473022460938e-01
8.296000361442565918e-01
8.299999833106994629e-01
8.235000371932983398e-01
8.259000182151794434e-01
8.303000330924987793e-01
8.347999453544616699e-01
8.223000764846801758e-01
9.799998998641967773e-02
8.264000415802001953e-01
8.255000114440917969e-01
8.237000107765197754e-01
8.242999911308288574e-01
8.225001096725463867e-01
8.215000629425048828e-01
8.327000141143798828e-01
8.253999948501586914e-01
8.302000761032104492e-01
8.302000164985656738e-01
8.304000496864318848e-01
8.295001387596130371e-01
8.260999917984008789e-01
8.303000926971435547e-01
8.287000060081481934e-01
8.295000195503234863e-01
8.259999752044677734e-01
8.221000432968139648e-01
8.250999450683593750e-01
8.203000426292419434e-01
8.292000889778137207e-01
8.259999752044677734e-01
8.264000415802001953e-01
8.246000409126281738e-01
8.299999237060546875e-01
8.269001245498657227e-01
8.269000649452209473e-01
8.302000761032104492e-01
8.271000385284423828e-01
8.210000395774841309e-01
8.298000097274780273e-01
8.299000263214111328e-01
8.207000494003295898e-01
8.247000575065612793e-01
8.274000883102416992e-01
8.271000385284423828e-01
8.205000162124633789e-01
8.234000205993652344e-01
8.279000520706176758e-01
8.248000144958496094e-01
8.241000175476074219e-01
8.300000429153442383e-01
8.251000642776489258e-01
8.253999948501586914e-01
8.240000009536743164e-01
8.260000348091125488e-01
8.257000446319580078e-01
8.324000239372253418e-01
8.283001184463500977e-01
8.267000317573547363e-01
